Last Name,First Name,Middle Name,Title,Subtitle,Language,Year,Series,ID,Last Name UPPER,Middle Name UPPER,First Name UPPER
Кинг,Стивен,,Теорията на Ел Ти за домашните любимци,,bg,,Всичко е съдбовно 8,213151,КИНГ,,СТИВЕН
Кинг,Стивен,,Тишина,,ru,1970.0,,505228,КИНГ,,СТИВЕН
Кинг,Стивен,,То,,bg,,Stephen Kings Novels 21,213153,КИНГ,,СТИВЕН
Кинг,Стивен,,Томичукалата,,bg,,Stephen Kings Novels 24,205047,КИНГ,,СТИВЕН
Кинг,Стивен,,Томми,,ru,,,504229,КИНГ,,СТИВЕН
Кинг,Стивен,,Томминокеры,,ru,2005.0,"Кинг, Стивен. Романы 15|Классика 0",245442,КИНГ,,СТИВЕН
Кинг,Стивен,,Томминокеры,litres,ru,2016.0,"Кинг, Стивен. Романы 15",508196,КИНГ,,СТИВЕН
Кинг,Стивен,,Томминокеры,,ru,2000.0,"Кинг, Стивен. Романы 15|Стивен Кинг. Собрание сочинений 0",508246,КИНГ,,СТИВЕН
Кинг,Стивен,,Торба с кости,,bg,,Stephen Kings Novels 40,213155,КИНГ,,СТИВЕН
Кинг,Стивен,,"Тот, кто хочет выжить",,ru,,Экипаж скелетов 16,26893,КИНГ,,СТИВЕН
Кинг,Стивен,,"Тот, кто хочет выжить (сборник)",,ru,,Экипаж скелетов 0,338166,КИНГ,,СТИВЕН
Кинг,Стивен,,Точно в полунощ (Встъпителна бележка),,bg,,Четири след полунощ 0,213154,КИНГ,,СТИВЕН
Кинг,Стивен,,Трагедия онлайнизма,,ru,,,150736,КИНГ,,СТИВЕН
Кинг,Стивен,,Тракащата челюст,,bg,,Кошмари и съновидения 7,213156,КИНГ,,СТИВЕН
Кинг,Стивен,,Трите карти,,bg,2011.0,the dark tower 2|Тъмната кула 2,411339,КИНГ,,СТИВЕН
Кинг,Стивен,,Тук там има тигри,,bg,,Skeleton Crew 2,213158,КИНГ,,СТИВЕН
Кинг,Стивен,,Туман,,ru,2001.0,Экипаж скелетов 1,173750,КИНГ,,СТИВЕН
Кинг,Стивен,,Туман,журн. вариант,ru,1988.0,Экипаж скелетов 1,427869,КИНГ,,СТИВЕН
Кинг,Стивен,,Туман,Другая редакция,ru,,Экипаж скелетов 1,466809,КИНГ,,СТИВЕН
Кинг,Стивен,,Туман,сборник,ru,2012.0,Стивен Кинг. Собрание сочинений 0|Экипаж скелетов 0,524080,КИНГ,,СТИВЕН
Кинг,Стивен,,Тупоголовый,,ru,2002.0,,402403,КИНГ,,СТИВЕН
Кинг,Стивен,,Тъмната кула,,bg,2005.0,the dark tower 7|Тъмната кула 7,411333,КИНГ,,СТИВЕН
Кинг,Стивен,,Тъмната половина,,bg,,Stephen Kings Novels 25,213159,КИНГ,,СТИВЕН
Кинг,Стивен,,Търси се,,bg,2015.0,Бил Ходжис 2,438742,КИНГ,,СТИВЕН
Кинг,Стивен,,Тьма,антология,ru,2016.0,"The Best Of. Фантастика, фэнтези, мистика 0|Антология ужасов 2016",519155,КИНГ,,СТИВЕН
Кинг,Стивен,,"Тьма, – и больше ничего","litres, сборник",ru,2017.0,"Кинг, Стивен. Сборники 0|Король на все времена 0",537570,КИНГ,,СТИВЕН
Кинг,Стивен,,"Тьма, – и больше ничего",litres,ru,2022.0,Король на все времена 0,694551,КИНГ,,СТИВЕН
Кинг,Стивен,,"Тьма, — и больше ничего",,ru,2012.0,"Кинг, Стивен. Сборники 0",272766,КИНГ,,СТИВЕН
Кинг,Стивен,,Тялото (Есен над детството),,bg,,Особени сезони 3,213152,КИНГ,,СТИВЕН
Кинг,Стивен,,У сріблястій місячній імлі,Сборник,uk,1986.0,Пригоди. Фантастика 0,170282,КИНГ,,СТИВЕН
Кинг,Стивен,,Убийца,,ru,,Сборник редких рассказов 7,125841,КИНГ,,СТИВЕН
Кинг,Стивен,,Увод: Творец на (почти) отмиращо изкуство,,bg,,Всичко е съдбовно 0,213161,КИНГ,,СТИВЕН
Кинг,Стивен,,Уилла,,ru,2006.0,Сразу после заката 1,182752,КИНГ,,СТИВЕН
Кинг,Стивен,,УР,,ru,,Ярмарка дурных снов [сборник] 10,326147,КИНГ,,СТИВЕН
Кинг,Стивен,,Ур,Другая редакция,ru,2009.0,Ярмарка дурных снов [сборник] 10,326162,КИНГ,,СТИВЕН
Кинг,Стивен,,Утринни доставки (Млекар № 1),,bg,,Skeleton Crew 18,213160,КИНГ,,СТИВЕН
Кинг,Стивен,,Ученик дьявола,Способный ученик. Полная версия,ru,1996.0,Четыре сезона [Стивен Кинг] 2,256380,КИНГ,,СТИВЕН
Кинг,Стивен,,Финт хвостом,сборник litres,ru,2019.0,Антология ужасов 2019|Темная башня (АСТ) 0|Темный город 0,566767,КИНГ,,СТИВЕН
Кинг,Стивен,,Харрисон Стэйт Парк – 68,,ru,,,504043,КИНГ,,СТИВЕН
Кинг,Стивен,,Холод страха,,ru,2000.0,Антология ужасов 2000,197514,КИНГ,,СТИВЕН
Кинг,Стивен,,Хората от 10 часа,,bg,,Кошмари и съновидения 16,213070,КИНГ,,СТИВЕН
Кинг,Стивен,,Худей!,,ru,1993.0,Horror 0|Книги Бахмана 5,321435,КИНГ,,СТИВЕН
Кинг,Стивен,,Худеющий,,ru,1998.0,Книги Бахмана 5|Стивен Кинг. Собрание сочинений 0,162930,КИНГ,,СТИВЕН
Кинг,Стивен,,Цикл оборотня,,ru,,,144915,КИНГ,,СТИВЕН
Кинг,Стивен,,Цикл оборотня,"СИ, с картинками",ru,2019.0,,558268,КИНГ,,СТИВЕН
Кинг,Стивен,,Цикл оборотня (сборник рассказов и повестей),,ru,,"Кинг, Стивен. Сборники 0",67239,КИНГ,,СТИВЕН
Кинг,Стивен,,Цикъл на върколака,,bg,,,213157,КИНГ,,СТИВЕН
Кинг,Стивен,,Чаклун та сфера. Темна вежа IV,,uk,2009.0,Темна вежа 4,381210,КИНГ,,СТИВЕН
Кинг,Стивен,,Человек в черном костюме,,ru,2004.0,Все предельно 2|Стивен Кинг. Собрание сочинений 0,182301,КИНГ,,СТИВЕН
Кинг,Стивен,,Человек с брюшком,,ru,1978.0,,402402,КИНГ,,СТИВЕН
Кинг,Стивен,,"Человек, который любил цветы","= Мужчина, который любил цветы",ru,1977.0,Ночная смена 18|Стивен Кинг. Собрание сочинений 0,26721,КИНГ,,СТИВЕН
Кинг,Стивен,,"Человек, который никому не подавал руки",,ru,,Экипаж скелетов 11,177017,КИНГ,,СТИВЕН
Кинг,Стивен,,Черният дом,,bg,,Талисманът 2,213174,КИНГ,,СТИВЕН
Кинг,Стивен,,Черный дом,litres,ru,2015.0,Талисман 2|Темная башня (АСТ) 0,508215,КИНГ,,СТИВЕН
Кинг,Стивен,,Чёрный дом,,ru,2004.0,Стивен Кинг. Собрание сочинений 0|Талисман 2,508361,КИНГ,,СТИВЕН
Кинг,Стивен,,Четыре после полуночи,,ru,2010.0,"Кинг, Стивен. Авторские сборники повестей 2|Король на все времена 0",464834,КИНГ,,СТИВЕН
Кинг,Стивен,,Четыре после полуночи,litres,ru,2021.0,"Кинг, Стивен. Авторские сборники повестей 2|Король на все времена 0",632006,КИНГ,,СТИВЕН
Кинг,Стивен,,Четыре сезона,,ru,2014.0,"Кинг, Стивен. Авторские сборники повестей 1",464690,КИНГ,,СТИВЕН
Кинг,Стивен,,Чинга,,ru,1998.0,Секретные материалы 0,311636,КИНГ,,СТИВЕН
Кинг,Стивен,,Човекът с косачката,,bg,,Нощна смяна 13,213052,КИНГ,,СТИВЕН
Кинг,Стивен,,Човекът с черния костюм,,bg,,Всичко е съдбовно 2,213051,КИНГ,,СТИВЕН
Кинг,Стивен,,"Човекът, който не се ръкуваше",,bg,,Skeleton Crew 11,213049,КИНГ,,СТИВЕН
Кинг,Стивен,,"Човекът, който обичаше цветята",,bg,,Нощна смяна 18,213050,КИНГ,,СТИВЕН
Кинг,Стивен,,Чорний дім,,uk,2017.0,,487143,КИНГ,,СТИВЕН
Кинг,Стивен,,Чотири після півночі,,uk,2017.0,,475548,КИНГ,,СТИВЕН
Кинг,Стивен,,Чотири сезони,,uk,2015.0,,480371,КИНГ,,СТИВЕН
Кинг,Стивен,,Что приснилось Харви,Сон Харви,ru,,Сразу после заката 3,182753,КИНГ,,СТИВЕН
Кинг,Стивен,,"Чувство, имя которому есть только на французском","= Чувство, которое словами можно выразить только по-французски",ru,1998.0,Все предельно 11|Стивен Кинг. Собрание сочинений 0,215022,КИНГ,,СТИВЕН
Кинг,Стивен,,"Чувство, которое словами можно выразить только по-французски",,ru,,,504037,КИНГ,,СТИВЕН
Кинг,Стивен,,Чужак,litres,ru,2019.0,Темная башня (АСТ) 0,545348,КИНГ,,СТИВЕН
Кинг,Стивен,,Чужими глазами,= Я - дверной проем,ru,1971.0,Ночная смена 4|Стивен Кинг. Собрание сочинений 0,26726,КИНГ,,СТИВЕН
Кинг,Стивен,,Шок-рок,,ru,2002.0,Шок-рок: Антология 2002,191667,КИНГ,,СТИВЕН
Кинг,Стивен,,Шукач [Стрілець]. Темна вежа I,,uk,2007.0,Темна вежа 1,226755,КИНГ,,СТИВЕН
Кинг,Стивен,,Щелкун,,ru,,Ночные кошмары и фантастические видения 7,26866,КИНГ,,СТИВЕН
Кинг,Стивен,,"Що впало, те пропало",,uk,2015.0,Трилогія Білла Ходжеса 2,424239,КИНГ,,СТИВЕН
Кинг,Стивен,,Що ховається у сутінках. Антология,,uk,2015.0,,570380,КИНГ,,СТИВЕН
Кинг,Стивен,,Эксперт по турбулентности,,ru,2018.0,,530173,КИНГ,,СТИВЕН
Кинг,Стивен,,Этот автобус — другой мир,,ru,,Ярмарка дурных снов [сборник] 17,374109,КИНГ,,СТИВЕН
Кинг,Стивен,,Я - дверной проем,= Чужими глазами,ru,1971.0,Ночная смена 4|Стивен Кинг. Собрание сочинений 0,67238,КИНГ,,СТИВЕН
Кинг,Стивен,,"Я был подростком, грабившим могилы",,ru,1965.0,,379267,КИНГ,,СТИВЕН
Кинг,Стивен,,Я должен выбраться отсюда,,ru,1960.0,"Люди, места и вещи, том 1 2",26759,КИНГ,,СТИВЕН
Кинг,Стивен,,"Я знаю, чего ты хочешь",,ru,1993.0,FATUM. Мистика 0|Ночная смена 15,445989,КИНГ,,СТИВЕН
Кинг,Стивен,,"Я знаю, что тебе нужно","= Тот, кто никогда не ошибается",ru,1976.0,Ночная смена 15|Стивен Кинг. Собрание сочинений 0,26760,КИНГ,,СТИВЕН
Кинг,Стивен,,Ягодова пролет,,bg,,Нощна смяна 11,213074,КИНГ,,СТИВЕН
Кинг,Стивен,,Якщо кров тече,UK,uk,2021.0,,620384,КИНГ,,СТИВЕН
Кинг,Стивен,,Ярмарок нічних жахіть,,uk,2016.0,,495884,КИНГ,,СТИВЕН
Кинг,Стивен,,Ярость,,ru,2000.0,Книги Бахмана 1|Стивен Кинг. Собрание сочинений 0,160890,КИНГ,,СТИВЕН
Кинг,Стивен,,Ярость,,ru,1999.0,Книги Бахмана 1,298459,КИНГ,,СТИВЕН
Кинг,Стивен,,Ярость,,ru,2006.0,Книги Бахмана 1|Темная башня (АСТ) 0,421074,КИНГ,,СТИВЕН
Кинг,Стивен,,Ящик,,ru,,Сборник редких рассказов 8,125842,КИНГ,,СТИВЕН
